2085,Luis Alberto,Luis Alberto Alconchel,C,C;T,22,21,23,22,Lazio,116,122,destro,Spagna,28/09/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LUIS-ALBERTO.png?v=35,0,6.67,7.83
335,Felipe Anderson,Felipe Anderson,C,W;A,22,23,22,23,Lazio,128,128,destro,Brasile,15/04/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/FELIPE-ANDERSON.png?v=35,0,5.83,6.5
632,Zaccagni,Zaccagni Mattia,C,W;A,26,28,26,28,Lazio,155,155,destro,Italia,16/06/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ZACCAGNI.png?v=35,0,6.0,5.67
5500,Cancellieri,Cancellieri Matteo,A,A,5,5,5,5,Empoli,8,8,sinistro,Italia,12/02/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CANCELLIERI.png?v=35,0,5.5,5.5
2489,Pedro,Pedro Rodriguez Ledesma,A,A,11,12,11,12,Lazio,18,18,ambidestro,Spagna,28/07/1987 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PEDRO.png?v=35,0,5.75,5.75
6226,Castellanos,Castellanos Taty,A,Pc,12,13,11,12,Lazio,28,22,destro,Argentina,03/10/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CASTELLANOS.png?v=35,0,0.0,0.0
785,Immobile,Immobile Ciro,A,Pc,31,32,31,32,Lazio,327,317,destro,Italia,20/02/1990 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/IMMOBILE.png?v=35,0,5.83,6.67
4468,Bleve,Bleve Marco,P,Por,1,1,1,1,Lecce,1,1,destro,Italia,18/10/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,1,0.0,0.0
4351,Brancolini,Brancolini Federico,P,Por,1,1,1,1,Lecce,1,1,destro,Italia,14/07/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,0.0,0.0
2134,Falcone,Falcone Wladimiro,P,Por,9,8,9,8,Lecce,22,22,destro,Italia,12/04/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/FALCONE.png?v=35,0,6.5,5.5
139,Dermaku,Dermaku Kastriot,D,Dc,1,1,1,1,Lecce,1,1,destro,Albania;Italia,15/01/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,0.0,0.0
5603,Pongracic,Pongracic Marin,D,Dc,5,5,5,5,Lecce,6,6,destro,Croazia;Germania,11/09/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,5.83,5.5
6223,Smajlovic,Smajlovic Zinedin,D,Dc,1,1,1,1,Lecce,1,1,ambidestro,Svezia;Bosnia Erzegovina,20/12/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,0.0,0.0
5835,Baschirotto,Baschirotto Federico ,D,Dd;Dc,11,10,12,11,Lecce,36,40,destro,Italia,02/09/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BASCHIROTTO.png?v=35,0,6.17,6.17
5867,Gendrey,Gendrey Valentin,D,Dd;E,6,6,6,6,Lecce,8,9,destro,Francia;Guadalupa,21/06/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,5.83,6.0
4502,Gallo,Gallo Antonino,D,Ds;E,6,5,6,5,Lecce,9,9,sinistro,Italia,05/01/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/GALLO.png?v=35,0,6.17,6.5
2174,Venuti,Venuti Lorenzo,D,Dd;Ds;E,3,4,4,5,Lecce,5,7,destro,Italia,12/04/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/VENUTI.png?v=35,0,0.0,0.0
5869,Blin,Blin Alexis,C,M;C,6,6,6,6,Lecce,5,6,destro,Francia,16/09/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,6.0,6.0
5870,Hjulmand,Hjulmand Morten,C,M;C,10,10,12,12,Lecce,10,14,destro,Danimarca,25/06/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/HJULMAND.png?v=35,1,0.0,0.0
5999,Gonzalez J.,Gonzalez Joan,C,C,6,7,6,7,Lecce,9,9,destro,Spagna,01/02/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/GONZALEZ-J.png?v=35,0,5.67,5.33
5457,Maleh,Maleh Youssef,C,C,4,5,3,4,Empoli,4,4,sinistro,Italia;Marocco,22/08/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MALEH.png?v=35,0,5.0,5.0
5872,Helgason,Helgason Thorir Johann,C,C;T,1,1,1,1,Lecce,1,1,destro,Islanda,28/09/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,1,0.0,0.0
6222,Rafia,Rafia Hamza,C,C;T,6,3,6,3,Lecce,16,16,destro,Tunisia;Francia,02/04/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,6.17,7.17
4486,Strefezza,Strefezza Gabriel,C,W,18,18,17,17,Lecce,77,72,destro,Brasile;Italia,18/04/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/STREFEZZA.png?v=35,0,6.0,6.83
6207,Almqvist,Almqvist Pontus,A,A,11,10,11,10,Lecce,28,32,sinistro,Svezia,10/07/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ALMQVIST.png?v=35,0,6.17,7.17
6001,Banda,Banda Lameck,A,A,9,8,9,8,Lecce,16,16,destro,Zambia,29/01/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BANDA.png?v=35,0,6.33,6.5
1857,Di Francesco F.,Di Francesco Federico,A,A,9,8,9,8,Lecce,8,8,destro,Italia,14/06/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DI-FRANCESCO-F.png?v=35,1,7.0,10.0
5874,Rodriguez P.,Rodriguez Pablo,A,A,1,1,1,1,Lecce,1,1,destro,Spagna,04/08/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,1,0.0,0.0
5836,Ceesay,Ceesay Assan,A,Pc,13,13,13,13,Lecce,20,15,sinistro,Gambia,17/03/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CEESAY.png?v=35,1,0.0,0.0
5837,Voelkerling Persson,Voelkerling Persson Joel,A,Pc,1,1,1,1,Lecce,1,1,destro,Svezia,15/01/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,1,0.0,0.0
4312,Maignan,Maignan Mike,P,Por,17,17,17,17,Milan,89,89,destro,Francia;Guyana Francese,03/07/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MAIGNAN.png?v=35,0,6.0,5.33
41,Mirante,Mirante Antonio,P,Por,1,1,1,1,Milan,1,1,destro,Italia,08/07/1983 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MIRANTE.png?v=35,0,0.0,0.0
4,Sportiello,Sportiello Marco,P,Por,1,1,1,1,Milan,1,1,destro,Italia,10/05/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SPORTIELLO.png?v=35,0,0.0,0.0
2633,Kjaer,Kjaer Simon,D,Dc,3,4,3,4,Milan,8,8,destro,Danimarca,26/03/1989 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KJAER.png?v=35,0,0.0,0.0
6055,Thiaw,Thiaw Malick,D,Dc,11,10,11,10,Milan,27,27,destro,Germania;Finlandia,08/08/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/THIAW.png?v=35,0,6.5,6.33
4751,Tomori,Tomori Fikayo,D,Dc,13,13,13,13,Milan,43,43,destro,Inghilterra;Canada,19/12/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/TOMORI.png?v=35,0,6.0,5.67
4976,Kalulu,Kalulu Pierre,D,Dd;Dc,7,7,8,8,Milan,15,17,destro,Francia;Repubblica Democratica del Congo,05/06/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KALULU.png?v=35,0,5.75,5.75
357,Calabria,Calabria Davide,D,Dd;E,10,9,10,9,Milan,22,22,destro,Italia,06/12/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CALABRIA.png?v=35,0,6.17,6.5
5017,Ballo-Toure',Ballo-Tourè Fodè,D,Ds;E,2,2,2,2,Milan,2,2,sinistro,Francia;Mali,03/01/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BALLO-TOURE.png?v=35,1,0.0,0.0
4292,Hernandez T.,Hernandez Theo,D,Ds;E,18,17,18,17,Milan,88,88,sinistro,Francia;Spagna,06/10/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/HERNANDEZ-T.png?v=35,0,6.5,7.17
464,Florenzi,Florenzi Alessandro,D,Dd;Ds;E,2,3,3,4,Milan,5,7,destro,Italia,11/03/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/FLORENZI.png?v=35,0,0.0,0.0
2818,Bennacer,Bennacer Ismael,C,M;C,9,10,10,11,Milan,9,10,sinistro,Algeria;Francia,01/12/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BENNACER.png?v=35,0,0.0,0.0
148,Krunic,Krunic Rade,C,M;C,7,6,8,7,Milan,14,16,destro,Bosnia Erzegovina,07/10/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KRUNIC.png?v=35,0,6.33,6.17
6224,Reijnders,Reijinders Tijjani,C,M;C,13,12,14,13,Milan,40,50,destro,Olanda,29/07/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/REIJNDERS.png?v=35,0,6.5,6.83
4199,Loftus-Cheek,Loftus-Cheek Ruben,C,C,14,13,14,13,Milan,33,33,destro,Inghilterra;Giamaica,23/01/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LOFTUS-CHEEK.png?v=35,0,6.5,6.67
5298,Pobega,Pobega Tommaso,C,C,6,5,5,4,Milan,8,8,ambidestro,Italia,15/07/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/POBEGA.png?v=35,0,6.0,6.0
4970,Messias,Messias Junior,C,W,8,9,7,8,Genoa,28,28,sinistro,Brasile,13/05/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MESSIAS.png?v=35,0,0.0,0.0
5510,Romero L.,Romero Luka,C,W,3,4,3,4,Milan,8,8,sinistro,Argentina;Spagna,18/11/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ROMERO-L.png?v=35,0,0.0,0.0
4892,Saelemaekers,Saelemaekers Alexis,C,W,4,5,4,5,Bologna,7,7,destro,Belgio,27/06/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SAELEMAEKERS.png?v=35,0,0.0,0.0
5875,Adli,Adli Yacine,C,T,1,1,1,1,Milan,3,3,destro,Francia;Algeria,29/07/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,0.0,0.0
5995,De Ketelaere,De Ketelaere Charles,C,T,9,7,9,7,Atalanta,41,37,sinistro,Belgio,10/03/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DE-KETELAERE.png?v=35,0,6.5,7.83
4856,Chukwueze,Chukwueze Samuel,C,W;A,19,19,18,18,Milan,75,75,sinistro,Nigeria,22/05/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CHUKWUEZE.png?v=35,0,6.0,6.0
2423,Pulisic,Pulisic Christian,C,T;A,20,18,19,17,Milan,126,120,destro,Stati Uniti;Croazia,18/09/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PULISIC.png?v=35,0,7.0,9.0
4510,Rafael Leao,Leao Rafael,A,A,32,31,32,31,Milan,282,282,destro,Portogallo;Angola,10/06/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/RAFAEL-LEAO.png?v=35,0,7.0,8.33
4923,Colombo,Colombo Lorenzo,A,Pc,9,10,8,9,Monza,40,33,sinistro,Italia,08/03/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/COLOMBO.png?v=35,0,5.5,5.5
4200,Giroud,Giroud Oliver,A,Pc,28,24,28,24,Milan,200,190,sinistro,Francia,30/09/1986 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/GIROUD.png?v=35,0,7.33,11.67
6227,Okafor,Okafor Noah,A,Pc,16,16,15,15,Milan,52,48,destro,Svizzera;Nigeria,24/05/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/OKAFOR.png?v=35,0,6.0,5.83
2466,Origi,Origi Divock,A,Pc,3,3,3,3,Milan,1,1,destro,Belgio;Kenia,18/04/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ORIGI.png?v=35,1,0.0,0.0
5876,Di Gregorio,Di Gregorio Michele,P,Por,12,12,12,12,Monza,37,37,destro,Italia,27/07/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DI-GREGORIO.png?v=35,0,6.5,4.83
217,Lamanna,Lamanna Eugenio,P,Por,1,1,1,1,Monza,1,1,destro,Italia,07/08/1989 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LAMANNA.png?v=35,0,0.0,0.0
5853,Sorrentino A.,Sorrentino Alessandro,P,Por,1,1,1,1,Monza,1,1,destro,Italia,03/04/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SORRENTINO-A.png?v=35,0,0.0,0.0
5399,Antov,Antov Valentin,D,Dc,1,1,1,1,Monza,1,1,destro,Bulgaria,09/11/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,1,0.0,0.0
5757,Cittadini,Cittadini Giorgio,D,Dc,2,3,2,3,Monza,4,4,destro,Italia,18/04/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,0.0,0.0
226,Izzo,Izzo Armando,D,Dc,7,8,7,8,Monza,18,18,destro,Italia,02/03/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/IZZO.png?v=35,0,5.75,5.25
4904,Mari',Marì Pablo,D,Dc,8,9,8,9,Monza,18,18,sinistro,Spagna,31/08/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MARI.png?v=35,0,5.33,5.17
4958,Caldirola,Caldirola Luca,D,Ds;Dc,7,7,8,8,Monza,10,12,sinistro,Italia,01/02/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CALDIROLA.png?v=35,0,5.83,5.67
4925,Carboni A.,Carboni Andrea,D,Ds;Dc,3,3,4,4,Monza,3,4,sinistro,Italia,04/02/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CARBONI.png?v=35,0,6.0,6.0
6149,Carboni F.,Carboni Franco,D,Ds;E,1,1,1,1,Monza,1,1,sinistro,Argentina;Italia,04/04/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,0.0,0.0
4530,Kyriakopoulos,Kyriakopoulos Georgios,D,Ds;E,8,9,8,9,Monza,15,15,sinistro,Grecia,05/02/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KYRIAKOPOULOS.png?v=35,0,5.5,5.5
5838,Birindelli,Birindelli Samuele,D,Dd;Ds;E,6,5,7,6,Monza,5,6,destro,Italia,19/07/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BIRINDELLI.png?v=35,0,6.0,6.0
5877,Carlos Augusto,Carlos Augusto,D,E,17,17,17,17,Inter,42,30,sinistro,Brasile,07/01/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CARLOS-AUGUSTO.png?v=35,0,6.0,6.0
5880,Ciurria,Ciurria Patrick,C,E;W,14,14,15,15,Monza,42,46,ambidestro,Italia,09/02/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CIURRIA.png?v=35,0,5.83,6.17
21,D'alessandro,D'Alessandro Marco,C,E;W,1,1,1,1,Monza,1,1,destro,Italia,17/02/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/D-ALESSANDRO.png?v=35,1,0.0,0.0
801,Gagliardini,Gagliardini Roberto,C,M;C,7,6,8,7,Monza,12,14,destro,Italia,07/04/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/GAGLIARDINI.png?v=35,0,6.0,6.0
666,Machin,Machin Josè,C,C,6,5,5,4,Monza,6,5,destro,Guinea Equatoriale;Spagna,14/08/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,6.0,6.0
5878,Colpani,Colpani Andrea,C,C;T,12,9,12,9,Monza,25,25,sinistro,Italia,11/05/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/COLPANI.png?v=35,0,6.83,8.83
2741,Pessina,Pessina Matteo,C,C;T,13,14,13,14,Monza,40,40,sinistro,Italia,21/04/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PESSINA.png?v=35,0,5.5,5.33
2274,Valoti,Valoti Mattia,C,C;T,2,2,2,2,Monza,4,4,destro,Italia,06/09/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/VALOTI.png?v=35,1,0.0,0.0
6106,Carboni V.,Carboni Valentin,C,T;A,1,2,1,2,Monza,4,3,sinistro,Argentina;Italia,05/03/2005 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,0.0,0.0
5879,Vignato S.,Vignato Samuele,C,T;A,2,1,2,1,Monza,1,1,destro,Italia;Brasile,24/02/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,5.5,5.5
1958,Caprari,Caprari Gianluca,A,A,14,14,14,14,Monza,41,45,destro,Italia,30/07/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CAPRARI.png?v=35,0,6.0,6.0
5882,Mota,Mota Dany,A,A,10,11,10,11,Monza,16,18,destro,Portogallo;Lussemburgo,02/05/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MOTA.png?v=35,0,5.5,5.5
6249,Diaw,Diaw Davide,A,Pc,1,1,1,1,Monza,1,1,destro,Italia;Senagal,06/01/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,1,0.0,0.0
6250,Maric,Maric Mirko,A,Pc,2,1,2,1,Monza,1,1,sinistro,Croazia;Bosnia Erzegovina,16/05/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,6.0,6.0
383,Petagna,Petagna Andrea,A,Pc,12,13,12,13,Cagliari,32,27,sinistro,Italia,30/06/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PETAGNA.png?v=35,0,6.0,6.0
2845,Contini,Contini Nikita,P,Por,1,1,1,1,Napoli,1,1,destro,Italia;Ucraina,21/05/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CONTINI.png?v=35,0,0.0,0.0
610,Gollini,Gollini Pierluigi,P,Por,1,1,1,1,Napoli,1,1,destro,Italia,18/03/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/GOLLINI.png?v=35,0,0.0,0.0
572,Meret,Meret Alex,P,Por,16,17,16,17,Napoli,80,80,sinistro,Italia,22/03/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MERET.png?v=35,0,5.83,4.83
5750,Ostigard,Ostigard Leo,D,Dc,3,4,3,4,Napoli,9,9,destro,Norvegia,28/11/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/OSTIGARD.png?v=35,0,0.0,0.0
4409,Rrahmani,Rrahmani Amir,D,Dc,14,14,14,14,Napoli,44,44,ambidestro,Kosovo;Albania,24/02/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/RRAHMANI.png?v=35,0,6.0,6.0
256,Juan Jesus,Juan Jesus Nunes,D,Ds;Dc,6,5,7,6,Napoli,21,25,sinistro,Brasile,10/06/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/JUAN-JESUS.png?v=35,0,6.17,6.17
2816,Di Lorenzo,Di Lorenzo Giovanni,D,Dd;E,20,18,20,18,Napoli,96,96,destro,Italia,04/08/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DI-LORENZO.png?v=35,0,6.83,8.5
5527,Zanoli,Zanoli Alessandro,D,Dd;E,3,4,3,4,Napoli,6,6,destro,Italia,03/10/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ZANOLI.png?v=35,0,0.0,0.0
142,Mario Rui,Mario Rui Duarte,D,Ds;E,10,10,10,10,Napoli,20,20,sinistro,Portogallo,27/05/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MARIO-RUI.png?v=35,0,5.75,5.75
5840,Olivera,Olivera Mathias,D,Ds;E,7,7,7,7,Napoli,24,24,sinistro,Uruguay;Spagna,31/10/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/OLIVERA.png?v=35,0,5.83,5.67
4725,Demme,Demme Diego,C,M,1,1,1,1,Napoli,1,1,destro,Germania;Italia,21/11/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DEMME.png?v=35,0,0.0,0.0
4287,Lobotka,Lobotka Stanislav,C,M;C,13,13,14,14,Napoli,27,36,ambidestro,Slovacchia,25/11/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LOBOTKA.png?v=35,0,6.0,5.83
6251,Saco,Saco Coli,C,M;C,1,1,1,1,Napoli,1,1,sinistro,Mali;Francia,15/05/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,1,0.0,0.0
4220,Zambo Anguissa,Zambo Anguissa Andrè,C,M;C,14,14,15,15,Napoli,34,40,destro,Camerun,16/11/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ANGUISSA.png?v=35,0,5.83,5.83
6252,Folorunsho,Folorunsho Michael,C,C;T,3,2,3,2,Verona,12,12,destro,Italia;Nigeria,07/02/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,5.83,5.83
4364,Gaetano,Gaetano Gianluca,C,C;T,2,3,2,3,Napoli,4,4,destro,Italia,05/05/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,0.0,0.0
152,Zielinski,Zielinski Piotr,C,C;T,21,20,21,20,Napoli,82,78,destro,Polonia,20/05/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ZIELINSKI.png?v=35,0,6.5,7.5
4479,Elmas,Elmas Eljif,C,C;W;T,14,15,16,17,Napoli,36,42,destro,Macedonia del Nord,24/09/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ELMAS.png?v=35,0,6.0,6.0
536,Politano,Politano Matteo,C,W,15,14,14,13,Napoli,66,60,sinistro,Italia,03/08/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/POLITANO.png?v=35,0,6.5,7.5
5998,Zerbin,Zerbin Alessio,C,W,1,1,1,1,Napoli,1,1,destro,Italia,03/03/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,0.0,0.0
5839,Kvaratskhelia,Kvaratskhelia Khvicha,A,A,30,31,30,31,Napoli,261,265,ambidestro,Georgia,12/02/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KVARATSKHELIA.png?v=35,0,6.25,6.75
4517,Lozano,Lozano Hirving,A,A,11,12,11,12,Napoli,21,23,destro,Messico,30/07/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LOZANO.png?v=35,1,0.0,0.0
4371,Raspadori,Raspadori Giacomo,A,A,9,10,9,10,Napoli,35,37,ambidestro,Italia,18/02/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/RASPADORI.png?v=35,0,5.67,4.67
4661,Osimhen,Osimhen Victor,A,Pc,44,43,44,43,Napoli,442,438,destro,Nigeria,29/12/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/OSIMHEN.png?v=35,0,6.83,9.83
2061,Simeone,Simeone Giovanni,A,Pc,12,13,11,12,Napoli,30,23,destro,Argentina;Spagna,05/07/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SIMEONE.png?v=35,0,0.0,0.0
5304,Boer,Boer Pietro,P,Por,1,1,1,1,Roma,1,1,destro,Italia,12/05/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BOER.png?v=35,0,0.0,0.0
4270,Rui Patricio,Rui Patricio,P,Por,12,14,12,14,Roma,47,47,sinistro,Portogallo,15/02/1988 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/RUI-PATRICIO.png?v=35,0,5.67,3.67
5841,Svilar,Svilar Mile,P,Por,1,1,1,1,Roma,1,1,destro,Serbia;Belgio,27/08/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,0.0,0.0
4331,Ibanez,Ibanez Roger,D,Dc,7,7,7,7,Roma,13,13,destro,Brasile;Uruguay,23/11/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/IBANEZ.png?v=35,1,0.0,0.0
4495,Kumbulla,Kumbulla Marash,D,Dc,2,3,2,3,Roma,3,3,destro,Albania;Italia,08/02/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KUMBULLA.png?v=35,0,0.0,0.0
5239,Llorente D.,Llorente Diego,D,Dc,6,6,6,6,Roma,17,17,destro,Spagna,16/08/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,5.67,6.0
2296,Mancini,Mancini Gianluca,D,Dc,10,11,10,11,Roma,26,26,destro,Italia,17/04/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MANCINI.png?v=35,0,5.33,5.33
4317,N'dicka,N'Dicka Evan,D,Dc,8,9,8,9,Roma,18,18,sinistro,Francia;Camerun,20/08/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NDICKA.png?v=35,0,0.0,0.0
4245,Smalling,Smalling Chris,D,Dc,14,15,14,15,Roma,46,50,destro,Inghilterra,22/11/1989 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SMALLING.png?v=35,0,5.67,5.67
4657,Celik,Celik Zeki,D,Dd;E,2,3,2,3,Roma,7,5,destro,Turchia,17/02/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CELIK.png?v=35,0,4.5,4.5
2180,Karsdorp,Karsdorp Rick,D,Dd;E,3,2,3,2,Roma,5,5,destro,Olanda,11/02/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KARSDORP.png?v=35,0,6.0,6.0
6220,Kristensen,Kristensen Rasmus,D,Dd;E,8,9,8,9,Roma,10,10,destro,Danimarca,11/07/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KRISTENSEN.png?v=35,0,5.5,5.5
5509,Vina,Vina Matias,D,Ds;E,4,4,4,4,Sassuolo,6,6,sinistro,Uruguay;Italia,09/11/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/VINA.png?v=35,0,5.5,5.5
